Transaction_ID,Transaction_Date,Product_ID,Product_Name,Category,Sub_Category,Product_Type,Region,Quantity_Sold,Unit_Price,Discount,Cost_per_Unit,Total_Sales,Profit,Inventory_Stock,Inventory_Days,Seasonality_Tag,Store_ID
T08212,2024-09-17,P8638,Garden Appliances,Home,Appliances,Standard,South,1,456.48,35.44,330.87,421.04,90.17,64,92,Winter,S647
T08213,2024-08-22,P7342,Become Outdoor,Sports,Outdoor,Standard,South,1,247.66,10.76,181.86,236.9,55.04,80,139,Spring,S461
T08214,2024-10-11,P6215,To Appliances,Home,Appliances,Budget,South,8,426.46,82.95,305.61,2748.08,303.2,90,13,Winter,S504
T08215,2024-11-28,P3031,Before Furniture,Home,Furniture,Standard,South,9,369.0,66.89,275.38,2718.99,240.57,29,67,Winter,S671
T08216,2024-11-15,P7197,Third Smartphones,Electronics,Smartphones,Standard,East,10,466.26,24.68,299.3,4415.8,1422.8,57,75,Summer,S388
T08217,2025-01-09,P3652,Investment Fitness,Sports,Fitness,Premium,East,7,407.05,4.43,209.05,2818.34,1354.99,80,116,Winter,S164
T08218,2024-08-03,P7066,Environment Kids,Clothing,Kids,Standard,West,6,65.96,3.92,44.42,372.24,105.72,1,100,Winter,S704
T08219,2024-07-07,P3782,Central Women,Clothing,Women,Budget,North,2,244.92,13.42,150.39,463.0,162.22,67,87,Summer,S649
T08220,2024-08-04,P3885,Cultural Fitness,Sports,Fitness,Standard,South,6,415.51,20.25,278.45,2371.56,700.86,11,55,Summer,S988
T08221,2024-06-10,P5899,Early Team Sports,Sports,Team Sports,Standard,East,4,26.5,3.87,14.49,90.52,32.56,51,20,Winter,S806
T08222,2024-08-23,P8959,Even Team Sports,Sports,Team Sports,Standard,North,10,226.59,26.05,119.46,2005.4,810.8,86,88,Spring,S417
T08223,2024-05-19,P3506,Option Accessories,Electronics,Accessories,Premium,West,4,415.58,64.48,293.61,1404.4,229.96,31,153,Spring,S390
T08224,2024-06-12,P8534,Stop Accessories,Electronics,Accessories,Premium,South,10,373.5,37.82,230.94,3356.8,1047.4,83,42,Spring,S146
T08225,2024-10-10,P6915,Federal Kids,Clothing,Kids,Premium,North,3,456.68,32.81,357.56,1271.61,198.93,66,162,Autumn,S201
T08226,2024-12-29,P7195,Positive Kids,Clothing,Kids,Budget,North,1,308.44,53.27,236.18,255.17,18.99,28,40,Winter,S609
T08227,2025-03-06,P2953,Garden Accessories,Electronics,Accessories,Budget,South,1,495.63,43.73,297.99,451.9,153.91,49,148,Spring,S855
T08228,2025-03-03,P3453,Body Accessories,Electronics,Accessories,Premium,South,1,107.42,15.95,85.14,91.47,6.33,23,126,Spring,S275
T08229,2024-05-30,P7285,Information Fitness,Sports,Fitness,Premium,North,1,475.89,58.82,325.28,417.07,91.79,91,123,Winter,S618
T08230,2025-02-10,P6535,Bag Laptops,Electronics,Laptops,Budget,East,5,158.26,21.11,87.67,685.75,247.4,31,64,Summer,S385
T08231,2025-04-18,P6022,North Laptops,Electronics,Laptops,Standard,South,4,296.59,1.64,223.28,1179.8,286.68,60,80,Summer,S946
T08232,2024-07-08,P5725,Recognize Kids,Clothing,Kids,Budget,West,4,11.6,1.7,7.9,39.6,8.0,42,118,Winter,S649
T08233,2024-05-13,P2833,Reduce Accessories,Electronics,Accessories,Premium,West,2,46.45,4.84,24.85,83.22,33.52,98,35,Winter,S798
T08234,2024-11-08,P5589,Power Accessories,Electronics,Accessories,Budget,North,1,304.46,31.11,239.98,273.35,33.37,28,9,Autumn,S981
T08235,2024-07-29,P7789,Create Women,Clothing,Women,Budget,East,2,275.51,16.19,171.71,518.64,175.22,60,98,Autumn,S470
T08236,2024-10-18,P7408,Knowledge Men,Clothing,Men,Premium,South,10,409.2,4.54,241.31,4046.6,1633.5,49,62,Autumn,S950
T08237,2024-08-24,P7936,Picture Appliances,Home,Appliances,Standard,East,4,309.83,28.61,215.15,1124.88,264.28,10,107,Summer,S600
T08238,2025-03-10,P6259,Improve Fitness,Sports,Fitness,Budget,West,8,64.13,5.49,35.84,469.12,182.4,35,143,Spring,S823
T08239,2024-10-21,P6843,Message Furniture,Home,Furniture,Premium,West,6,301.27,46.03,233.15,1531.44,132.54,0,70,Autumn,S989
T08240,2024-06-06,P8578,Certain Furniture,Home,Furniture,Budget,North,9,460.01,70.23,289.17,3508.02,905.49,82,37,Summer,S865
T08241,2024-08-23,P2063,Audience Fitness,Sports,Fitness,Standard,East,9,235.78,42.01,181.31,1743.93,112.14,87,124,Spring,S372
T08242,2025-03-31,P8153,Business Accessories,Electronics,Accessories,Premium,South,7,300.96,20.17,215.25,1965.53,458.78,78,125,Spring,S175
T08243,2024-10-26,P8888,Less Laptops,Electronics,Laptops,Premium,South,2,114.91,1.71,73.67,226.4,79.06,65,50,Spring,S733
T08244,2025-02-07,P8175,Where Women,Clothing,Women,Standard,North,10,204.88,18.27,128.43,1866.1,581.8,89,63,Autumn,S553
T08245,2024-08-23,P4083,Machine Accessories,Electronics,Accessories,Standard,South,2,208.46,6.13,125.91,404.66,152.84,4,58,Winter,S386
T08246,2025-03-14,P1386,Your Laptops,Electronics,Laptops,Budget,South,2,196.48,32.91,133.82,327.14,59.5,94,72,Summer,S311
T08247,2025-01-05,P5389,Performance Women,Clothing,Women,Budget,South,3,100.28,5.07,76.95,285.63,54.78,0,56,Spring,S298
T08248,2024-09-08,P5192,Old Team Sports,Sports,Team Sports,Budget,North,9,363.75,23.94,191.69,3058.29,1333.08,74,90,Autumn,S213
T08249,2024-08-04,P2566,Study Women,Clothing,Women,Premium,South,2,149.47,2.21,93.39,294.52,107.74,19,71,Summer,S398
T08250,2024-08-11,P7457,Conference Smartphones,Electronics,Smartphones,Budget,East,4,37.08,3.11,25.15,135.88,35.28,100,135,Summer,S408
T08251,2024-11-05,P2208,The Smartphones,Electronics,Smartphones,Premium,North,7,415.63,59.76,274.94,2491.09,566.51,77,126,Winter,S320
T08252,2025-03-31,P1583,Across Men,Clothing,Men,Premium,South,10,112.7,3.28,80.79,1094.2,286.3,42,127,Spring,S140
T08253,2025-03-18,P3281,Leave Decor,Home,Decor,Budget,North,3,93.16,3.68,58.52,268.44,92.88,23,136,Summer,S654
T08254,2024-06-13,P6624,Voice Fitness,Sports,Fitness,Budget,South,9,377.9,59.53,270.04,2865.33,434.97,98,8,Spring,S698
T08255,2025-02-04,P1085,Reach Accessories,Electronics,Accessories,Budget,South,7,379.61,45.8,265.42,2336.67,478.73,10,43,Summer,S706
T08256,2024-07-08,P9562,Drive Men,Clothing,Men,Premium,West,1,126.81,20.23,71.58,106.58,35.0,18,137,Summer,S621
T08257,2025-01-26,P1791,Again Kids,Clothing,Kids,Premium,West,1,54.06,4.59,36.17,49.47,13.3,48,77,Autumn,S683
T08258,2024-11-13,P1249,Matter Decor,Home,Decor,Budget,South,5,371.1,39.61,288.32,1657.45,215.85,96,143,Summer,S123
T08259,2024-11-29,P2995,Realize Laptops,Electronics,Laptops,Budget,North,4,225.08,29.81,177.61,781.08,70.64,67,67,Summer,S964
T08260,2025-03-10,P2557,Pull Team Sports,Sports,Team Sports,Standard,North,5,303.33,4.53,154.27,1494.0,722.65,57,65,Autumn,S763
T08261,2024-09-25,P4198,Hard Accessories,Electronics,Accessories,Premium,East,9,414.3,5.35,265.5,3680.55,1291.05,20,95,Autumn,S651
T08262,2024-11-16,P7230,Professional Outdoor,Sports,Outdoor,Standard,South,7,125.6,10.89,64.97,802.97,348.18,27,136,Autumn,S499
T08263,2024-12-18,P8816,Significant Accessories,Electronics,Accessories,Standard,South,1,107.02,20.87,85.43,86.15,0.72,63,67,Summer,S166
T08264,2024-12-16,P8638,Response Appliances,Home,Appliances,Standard,South,4,281.17,48.73,217.08,929.76,61.44,49,113,Winter,S580
T08265,2024-10-30,P4124,Star Fitness,Sports,Fitness,Budget,East,10,134.38,4.33,78.69,1300.5,513.6,96,136,Autumn,S396
T08266,2024-09-06,P2391,Quite Smartphones,Electronics,Smartphones,Budget,North,4,346.9,59.28,244.44,1150.48,172.72,17,122,Autumn,S609
T08267,2024-08-20,P3438,Doctor Decor,Home,Decor,Budget,South,7,10.27,0.17,8.18,70.7,13.44,91,38,Autumn,S663
T08268,2025-02-16,P2216,And Smartphones,Electronics,Smartphones,Premium,North,1,170.09,1.15,102.82,168.94,66.12,46,59,Autumn,S661
T08269,2025-02-21,P4257,No Fitness,Sports,Fitness,Premium,East,2,36.13,6.43,23.17,59.4,13.06,51,46,Autumn,S129
T08270,2025-03-20,P1174,Practice Appliances,Home,Appliances,Premium,West,1,70.11,2.48,54.72,67.63,12.91,18,108,Spring,S468
T08271,2024-09-10,P8509,Better Outdoor,Sports,Outdoor,Premium,North,6,201.79,31.54,105.7,1021.5,387.3,80,9,Autumn,S500
T08272,2025-04-03,P6615,Whether Furniture,Home,Furniture,Premium,West,7,261.61,4.92,135.53,1796.83,848.12,48,173,Spring,S937
T08273,2024-07-07,P7947,Level Women,Clothing,Women,Standard,South,8,27.54,0.96,19.17,212.64,59.28,40,147,Winter,S572
T08274,2024-09-04,P2908,Century Team Sports,Sports,Team Sports,Premium,East,2,272.17,53.04,208.21,438.26,21.84,90,167,Summer,S649
T08275,2025-01-02,P3841,Nor Men,Clothing,Men,Budget,South,6,471.48,86.67,285.69,2308.86,594.72,74,155,Winter,S968
T08276,2024-10-21,P5559,Long Outdoor,Sports,Outdoor,Standard,West,7,206.6,8.73,160.03,1385.09,264.88,46,48,Spring,S715
T08277,2025-02-08,P3537,Successful Furniture,Home,Furniture,Budget,South,8,375.2,6.06,263.47,2953.12,845.36,98,142,Winter,S514
T08278,2025-01-19,P5090,Be Team Sports,Sports,Team Sports,Premium,North,1,105.08,1.21,54.45,103.87,49.42,37,174,Summer,S975
T08279,2025-01-11,P7527,Car Kids,Clothing,Kids,Standard,South,5,473.9,57.97,322.71,2079.65,466.1,64,168,Autumn,S460
T08280,2024-11-04,P6382,Choice Appliances,Home,Appliances,Premium,North,5,429.6,62.42,315.37,1835.9,259.05,57,136,Summer,S633
T08281,2024-05-31,P2467,Within Decor,Home,Decor,Budget,West,6,50.81,5.06,37.43,274.5,49.92,86,100,Winter,S920
T08282,2025-04-01,P1827,Laugh Decor,Home,Decor,Premium,East,1,173.29,1.02,111.57,172.27,60.7,13,14,Summer,S682
T08283,2024-08-21,P2490,Man Appliances,Home,Appliances,Budget,North,2,434.34,35.32,228.14,798.04,341.76,25,32,Winter,S900
T08284,2024-05-24,P3607,Themselves Women,Clothing,Women,Premium,East,1,335.12,43.48,191.88,291.64,99.76,8,160,Autumn,S726
T08285,2024-12-02,P6951,Get Appliances,Home,Appliances,Premium,North,3,97.29,15.43,77.55,245.58,12.93,53,53,Autumn,S216
T08286,2024-11-17,P6235,Just Men,Clothing,Men,Premium,West,8,159.91,20.63,115.56,1114.24,189.76,75,52,Spring,S425
T08287,2024-05-21,P3078,Much Decor,Home,Decor,Premium,North,9,261.82,29.86,161.19,2087.64,636.93,34,108,Spring,S925
T08288,2024-08-22,P3466,Speak Kids,Clothing,Kids,Premium,West,8,468.81,7.77,294.55,3688.32,1331.92,26,34,Spring,S599
T08289,2025-02-06,P8446,Over Appliances,Home,Appliances,Premium,North,9,237.01,44.72,163.37,1730.61,260.28,97,38,Autumn,S397
T08290,2025-01-17,P4468,Situation Fitness,Sports,Fitness,Standard,West,9,382.56,58.6,291.22,2915.64,294.66,42,131,Summer,S723
T08291,2025-03-10,P3524,Face Decor,Home,Decor,Standard,West,1,19.73,3.23,12.41,16.5,4.09,30,121,Spring,S206
T08292,2025-03-22,P1852,Our Fitness,Sports,Fitness,Premium,North,10,439.46,54.14,237.51,3853.2,1478.1,92,28,Summer,S887
T08293,2025-02-08,P9141,Simply Women,Clothing,Women,Budget,East,5,476.8,74.49,340.0,2011.55,311.55,53,156,Autumn,S672
T08294,2025-01-25,P6212,Across Decor,Home,Decor,Budget,West,3,193.44,35.97,150.57,472.41,20.7,4,85,Autumn,S291
T08295,2024-12-10,P4865,Certainly Team Sports,Sports,Team Sports,Budget,South,3,375.54,29.66,248.73,1037.64,291.45,49,112,Autumn,S590
T08296,2025-04-01,P7740,Entire Kids,Clothing,Kids,Budget,East,6,164.51,3.44,123.78,966.42,223.74,83,29,Winter,S721
T08297,2025-01-20,P4056,Character Laptops,Electronics,Laptops,Premium,North,8,30.63,2.08,16.3,228.4,98.0,88,166,Winter,S193
T08298,2025-02-11,P5888,Well Laptops,Electronics,Laptops,Budget,East,9,188.19,28.58,131.36,1436.49,254.25,27,31,Summer,S858
T08299,2024-08-24,P9420,List Team Sports,Sports,Team Sports,Budget,North,5,211.32,38.19,126.81,865.65,231.6,23,133,Spring,S278
T08300,2024-10-23,P8713,Plant Decor,Home,Decor,Budget,East,10,254.39,38.05,155.92,2163.4,604.2,69,149,Spring,S804
T08301,2024-11-13,P5202,Firm Team Sports,Sports,Team Sports,Budget,South,2,23.53,0.32,16.66,46.42,13.1,81,131,Summer,S356
T08302,2024-05-10,P8888,Minute Women,Clothing,Women,Budget,West,7,404.48,64.22,274.87,2381.82,457.73,74,29,Summer,S443
T08303,2024-06-21,P4494,Cause Furniture,Home,Furniture,Standard,West,3,284.04,52.48,214.54,694.68,51.06,77,85,Spring,S172
T08304,2024-07-11,P3777,But Decor,Home,Decor,Budget,East,9,116.25,13.05,61.84,928.8,372.24,84,69,Summer,S769
T08305,2024-05-24,P8673,Support Smartphones,Electronics,Smartphones,Budget,West,9,27.13,1.92,19.2,226.89,54.09,46,122,Autumn,S781
T08306,2024-08-09,P1261,Item Men,Clothing,Men,Standard,South,1,316.5,31.46,198.08,285.04,86.96,42,146,Autumn,S578
T08307,2024-05-19,P8639,Decade Accessories,Electronics,Accessories,Budget,East,7,472.64,69.82,322.01,2819.74,565.67,78,112,Winter,S227
T08308,2024-09-29,P3026,Seek Women,Clothing,Women,Premium,West,2,238.66,41.44,132.41,394.44,129.62,16,70,Summer,S622
T08309,2024-07-20,P9462,Ball Furniture,Home,Furniture,Budget,North,10,54.71,6.55,43.69,481.6,44.7,35,126,Winter,S711
T08310,2024-11-15,P8778,Difficult Women,Clothing,Women,Budget,West,7,186.23,11.95,100.83,1219.96,514.15,77,51,Spring,S891
T08311,2024-08-24,P3995,Nor Laptops,Electronics,Laptops,Standard,South,8,42.07,4.31,29.87,302.08,63.12,1,85,Winter,S810
T08312,2024-11-21,P6774,Policy Decor,Home,Decor,Standard,West,8,166.03,7.14,122.45,1271.12,291.52,36,112,Autumn,S441
T08313,2024-12-02,P6937,Stop Furniture,Home,Furniture,Budget,South,7,131.9,2.6,91.27,905.1,266.21,92,28,Autumn,S112
T08314,2024-07-24,P9613,Power Women,Clothing,Women,Budget,West,1,336.85,30.19,186.36,306.66,120.3,40,53,Winter,S921
T08315,2025-02-14,P7977,Into Furniture,Home,Furniture,Standard,West,9,228.36,9.51,140.47,1969.65,705.42,58,43,Summer,S658
T08316,2025-03-15,P2711,Responsibility Appliances,Home,Appliances,Budget,South,6,308.12,10.28,220.65,1787.04,463.14,59,113,Autumn,S994
T08317,2024-06-28,P7600,Western Laptops,Electronics,Laptops,Premium,South,4,387.6,72.95,226.75,1258.6,351.6,3,71,Spring,S813
T08318,2025-02-14,P3467,Western Women,Clothing,Women,Standard,South,7,243.14,4.67,130.02,1669.29,759.15,69,116,Winter,S615
T08319,2024-06-05,P8032,Reach Outdoor,Sports,Outdoor,Premium,East,4,467.05,65.24,244.78,1607.24,628.12,95,40,Autumn,S133
T08320,2024-06-20,P4684,Wife Team Sports,Sports,Team Sports,Budget,East,9,324.27,28.89,215.28,2658.42,720.9,79,115,Winter,S671
T08321,2024-12-28,P7205,Lay Fitness,Sports,Fitness,Standard,North,1,416.63,60.34,217.12,356.29,139.17,0,120,Summer,S125
T08322,2024-12-16,P8704,Economy Fitness,Sports,Fitness,Premium,North,5,348.73,18.89,258.16,1649.2,358.4,55,87,Winter,S427
T08323,2025-03-10,P7804,Forget Men,Clothing,Men,Premium,East,2,392.94,38.56,206.96,708.76,294.84,41,24,Spring,S291
T08324,2024-12-10,P3153,Activity Smartphones,Electronics,Smartphones,Premium,East,8,162.75,25.65,106.33,1096.8,246.16,13,37,Spring,S106
T08325,2024-06-12,P3905,Task Women,Clothing,Women,Standard,East,1,491.81,88.98,350.7,402.83,52.13,15,6,Spring,S402
T08326,2025-04-27,P4778,Machine Laptops,Electronics,Laptops,Budget,North,6,63.4,2.32,37.57,366.48,141.06,72,37,Autumn,S247
T08327,2025-01-23,P4148,Particular Smartphones,Electronics,Smartphones,Premium,West,4,13.03,1.92,9.95,44.44,4.64,91,143,Autumn,S595
T08328,2024-11-13,P2395,He Men,Clothing,Men,Premium,North,1,99.65,11.05,58.64,88.6,29.96,36,64,Winter,S123
T08329,2024-12-29,P3663,Item Kids,Clothing,Kids,Standard,South,9,365.95,37.64,199.52,2954.79,1159.11,6,92,Autumn,S106
T08330,2024-05-27,P6584,Animal Accessories,Electronics,Accessories,Premium,East,5,77.27,12.85,55.34,322.1,45.4,35,54,Winter,S392
T08331,2024-07-17,P1077,Movement Laptops,Electronics,Laptops,Standard,South,7,97.64,13.38,68.38,589.82,111.16,72,167,Spring,S246
T08332,2024-06-20,P6913,No Decor,Home,Decor,Standard,East,6,234.4,39.87,137.76,1167.18,340.62,43,33,Winter,S215
T08333,2024-05-22,P2719,Than Accessories,Electronics,Accessories,Premium,West,3,120.84,2.03,82.59,356.43,108.66,8,8,Autumn,S369
T08334,2024-07-02,P2666,Here Decor,Home,Decor,Standard,North,10,33.81,1.25,18.86,325.6,137.0,96,142,Winter,S343
T08335,2024-09-13,P4165,Daughter Women,Clothing,Women,Premium,East,6,394.8,48.18,298.14,2079.72,290.88,9,11,Winter,S595
T08336,2024-05-16,P1308,Sea Outdoor,Sports,Outdoor,Budget,West,3,72.23,5.69,37.98,199.62,85.68,21,25,Autumn,S621
T08337,2025-04-03,P4932,Develop Decor,Home,Decor,Standard,North,7,125.12,19.63,95.47,738.43,70.14,100,165,Winter,S690
T08338,2024-08-18,P8119,Child Outdoor,Sports,Outdoor,Budget,West,6,426.81,22.66,340.53,2424.9,381.72,82,90,Summer,S978
T08339,2024-06-13,P3341,Citizen Appliances,Home,Appliances,Premium,North,7,410.26,14.04,265.73,2773.54,913.43,39,82,Winter,S632
T08340,2024-09-19,P7527,Buy Accessories,Electronics,Accessories,Premium,North,6,474.16,32.9,282.05,2647.56,955.26,45,130,Autumn,S293
T08341,2025-04-19,P6241,Teach Smartphones,Electronics,Smartphones,Budget,South,3,413.91,50.54,321.31,1090.11,126.18,51,48,Summer,S737
T08342,2025-03-11,P4532,All Team Sports,Sports,Team Sports,Premium,South,2,383.22,18.9,269.84,728.64,188.96,22,31,Spring,S697
T08343,2025-04-05,P5567,Activity Appliances,Home,Appliances,Standard,South,7,352.75,4.38,191.34,2438.59,1099.21,47,6,Spring,S600
T08344,2025-01-09,P7937,Place Appliances,Home,Appliances,Budget,East,1,305.6,56.93,243.95,248.67,4.72,12,107,Summer,S928
T08345,2024-06-04,P3270,Eye Outdoor,Sports,Outdoor,Premium,East,7,27.55,2.91,20.76,172.48,27.16,93,13,Spring,S239
T08346,2025-02-15,P9600,Term Women,Clothing,Women,Standard,South,2,199.57,3.88,124.43,391.38,142.52,89,108,Winter,S141
T08347,2024-08-19,P7239,Least Appliances,Home,Appliances,Budget,North,2,230.76,24.04,128.93,413.44,155.58,40,83,Spring,S283
T08348,2024-12-12,P5260,Tv Furniture,Home,Furniture,Premium,South,3,165.23,14.49,107.59,452.22,129.45,50,76,Autumn,S782
T08349,2024-11-06,P6906,Former Smartphones,Electronics,Smartphones,Standard,North,9,275.14,29.77,143.34,2208.33,918.27,15,52,Autumn,S237
T08350,2024-06-29,P9621,Hour Smartphones,Electronics,Smartphones,Standard,East,1,154.2,9.44,88.67,144.76,56.09,88,10,Winter,S699
T08351,2024-06-14,P3654,Possible Fitness,Sports,Fitness,Premium,North,1,347.3,28.88,208.9,318.42,109.52,8,81,Spring,S271
T08352,2024-11-21,P6598,Development Kids,Clothing,Kids,Premium,West,2,44.14,5.45,27.52,77.38,22.34,2,108,Winter,S606
T08353,2024-07-25,P9357,On Furniture,Home,Furniture,Budget,South,6,169.44,29.68,122.35,838.56,104.46,28,170,Summer,S653
T08354,2025-01-07,P3392,Cultural Team Sports,Sports,Team Sports,Standard,North,1,445.71,31.84,296.11,413.87,117.76,74,148,Spring,S803
T08355,2024-06-22,P2136,Suggest Furniture,Home,Furniture,Budget,West,6,209.95,2.72,115.12,1243.38,552.66,4,78,Autumn,S437
T08356,2025-04-06,P5549,Owner Team Sports,Sports,Team Sports,Budget,East,10,330.76,26.7,243.67,3040.6,603.9,0,71,Winter,S579
T08357,2025-01-22,P6107,View Smartphones,Electronics,Smartphones,Premium,West,1,112.98,21.48,74.75,91.5,16.75,64,103,Autumn,S585
T08358,2025-03-26,P9291,Final Men,Clothing,Men,Budget,South,8,279.91,17.72,160.55,2097.52,813.12,9,12,Winter,S936
T08359,2024-06-29,P1642,Choose Accessories,Electronics,Accessories,Standard,South,6,117.79,10.64,67.51,642.9,237.84,36,36,Autumn,S536
T08360,2024-08-24,P5407,Since Outdoor,Sports,Outdoor,Budget,South,1,392.59,58.86,273.14,333.73,60.59,48,57,Spring,S126
T08361,2024-12-29,P1942,Artist Outdoor,Sports,Outdoor,Budget,East,10,119.11,5.96,79.89,1131.5,332.6,56,108,Winter,S264
T08362,2024-07-17,P9079,These Fitness,Sports,Fitness,Budget,East,9,451.96,53.3,237.12,3587.94,1453.86,79,146,Spring,S368
T08363,2024-07-26,P9943,See Kids,Clothing,Kids,Standard,South,8,137.02,7.58,80.36,1035.52,392.64,93,87,Autumn,S786
T08364,2024-07-11,P9484,I Women,Clothing,Women,Budget,East,7,165.67,10.46,105.32,1086.47,349.23,32,61,Winter,S851
T08365,2025-01-31,P9481,Question Team Sports,Sports,Team Sports,Premium,South,7,404.69,51.33,233.6,2473.52,838.32,74,31,Summer,S811
T08366,2025-02-26,P1529,Everybody Women,Clothing,Women,Budget,North,1,244.46,39.03,132.63,205.43,72.8,28,88,Winter,S326
T08367,2024-08-28,P6495,Onto Decor,Home,Decor,Standard,West,10,167.27,18.23,84.72,1490.4,643.2,10,139,Winter,S103
T08368,2024-07-29,P6895,Already Outdoor,Sports,Outdoor,Standard,West,2,164.25,24.62,122.13,279.26,35.0,42,94,Autumn,S508
T08369,2024-07-03,P6904,Cell Fitness,Sports,Fitness,Premium,North,8,229.82,15.15,145.53,1717.36,553.12,46,81,Spring,S735
T08370,2025-04-12,P8138,Decade Team Sports,Sports,Team Sports,Standard,West,9,339.09,45.43,210.67,2642.94,746.91,67,98,Spring,S304
T08371,2025-01-25,P9534,Huge Team Sports,Sports,Team Sports,Budget,West,4,246.38,18.41,138.35,911.88,358.48,39,44,Winter,S900
T08372,2024-05-15,P2652,Particular Decor,Home,Decor,Standard,East,2,368.56,17.15,261.17,702.82,180.48,4,110,Summer,S452
T08373,2025-03-28,P6921,Lot Laptops,Electronics,Laptops,Premium,West,3,188.11,22.54,133.0,496.71,97.71,99,81,Summer,S799
T08374,2024-06-09,P7096,Last Accessories,Electronics,Accessories,Standard,East,6,253.71,42.58,131.53,1266.78,477.6,92,89,Spring,S994
T08375,2024-06-16,P3012,Seat Kids,Clothing,Kids,Standard,North,2,269.53,19.67,135.98,499.72,227.76,53,165,Spring,S668
T08376,2025-04-09,P5590,Operation Accessories,Electronics,Accessories,Budget,East,4,253.7,34.65,162.61,876.2,225.76,89,65,Autumn,S890
T08377,2025-01-06,P3768,Animal Furniture,Home,Furniture,Premium,East,6,255.38,45.45,167.31,1259.58,255.72,99,80,Autumn,S426
T08378,2024-09-25,P2753,Just Laptops,Electronics,Laptops,Budget,East,9,277.4,38.03,154.27,2154.33,765.9,62,144,Autumn,S667
T08379,2024-08-06,P4330,Campaign Team Sports,Sports,Team Sports,Budget,North,5,434.45,69.7,298.04,1823.75,333.55,93,153,Spring,S917
T08380,2024-06-11,P7864,Open Furniture,Home,Furniture,Budget,East,10,167.79,6.83,120.79,1609.6,401.7,50,124,Spring,S925
T08381,2024-11-01,P9201,Case Men,Clothing,Men,Premium,South,3,127.13,3.57,96.77,370.68,80.37,30,144,Winter,S125
